year,unitid,inst_name,address,state_abbr,zip,phone_number,city,county_name,offering_highest_level,region,inst_control,institution_level,sector,fips,chief_admin_name,chief_admin_title,hbcu,primarily_postsecondary,hospital,medical_degree,tribal_college,ein,urban_centric_locale,opeid,offering_highest_degree,currently_active_ipeds,date_closed,duns,title_iv_indicator,offering_undergrad,offering_grad,inst_status,newid,year_deleted,url_school,degree_granting,open_public,postsec_public_active,postsec_public_active_title_iv,inst_system_flag,inst_system_name,reporting_method,inst_category,land_grant,inst_size,inst_alias,url_fin_aid,url_application,cbsa,cbsa_type,csa,necta,comparison_group,longitude,latitude,county_fips,congress_district_id,cc_basic_2010,cc_instruc_undergrad_2010,cc_instruc_grad_2010,cc_undergrad_2010,cc_enroll_2010,cc_size_setting_2010,cc_basic_2000,url_netprice,comparison_group_custom,url_veterans,url_athletes,cc_basic_2015,cc_instruc_undergrad_2015,cc_instruc_grad_2015,cc_undergrad_2015,cc_enroll_2015,cc_basic_2018,cc_instruc_undergrad_2018,cc_instruc_grad_2018,cc_undergrad_2018,cc_enroll_2018,cc_size_setting_2018,cc_basic_2021,cc_instruc_undergrad_2021,cc_instruc_grad_2021,cc_undergrad_2021,cc_enroll_2021,cc_size_setting_2021,cc_size_setting_2015,url_disability_services,ueis
2022,214768,Pennsylvania State University-Penn State Hazleton,76 University Drive,PA,18202-8025,5704503000,Hazleton,Luzerne County,5,2,1,4,1,42,Dr. Elizabeth J. Wright,Chancellor,0,1,-2,0,0,246000376,23,00332909,30,1,-2,,1,1,0,12,-2,-2,https://hazleton.psu.edu/,1,1,1,1,1,The Pennsylvania State University,1,2,0,1, ,https://tuition.psu.edu/CostEstimate.aspx, ,42540,1,-2,,58,-76.030975,40.98396,42079,4209,21,-1,-1,-1,-1,-1,-2,https://tuition.psu.edu/CostEstimate.aspx,0,https://hazleton.psu.edu/veterans-services,https://www.ncaa.org/,23,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,https://hazleton.psu.edu/student-disability-resources,NPM2J7MSCF61
2022,214777,Pennsylvania State University-Main Campus,201 Old Main,PA,16802-1503,8148654700,University Park,Centre County,9,2,1,4,1,42,Dr. Neeli Bendapudi,President,0,1,1,1,0,246000376,13,00332900,11,1,-2,,1,1,1,12,-2,-2,https://www.psu.edu/,1,1,1,1,1,The Pennsylvania State University,1,2,0,5, ,https://studentaid.psu.edu/,https://admissions.psu.edu/apply/,44300,1,524,,90,-77.862848,40.7965,42027,4212,15,-1,-1,-1,-1,-1,15,https://tuition.psu.edu/CostEstimate.aspx,1,https://studentaid.psu.edu/veterans,https://www.ncaa.org/,15,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,15,-2,-2,-2,-2,-2,-1,https://equity.psu.edu/student-disability-resources,NPM2J7MSCF61
2022,214786,Pennsylvania State University-Penn State Greater Allegheny,4000 University Drive,PA,15132-7644,4126759000,McKeesport,Allegheny County,5,2,1,4,1,42,Dr. Megan Nagel,Chancellor,0,1,-2,0,0,246000376,21,00332910,30,1,-2,,1,1,0,12,-2,-2,https://greaterallegheny.psu.edu/,1,1,1,1,1,The Pennsylvania State University,1,2,0,1, ,https://greaterallegheny.psu.edu/tuition-and-student-aid1, ,38300,1,430,,58,-79.827428,40.345591,42003,4218,21,-1,-1,-1,-1,-1,-2,https://tuition.psu.edu/CostEstimate.aspx,0,https://greaterallegheny.psu.edu/admissions/veterans,https://www.ncaa.org/,21,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,https://greaterallegheny.psu.edu/disability-services,NPM2J7MSCF61
2022,214795,Pennsylvania State University-Penn State Mont Alto,1 Campus Drive,PA,17237-9700,7177496000,Mont Alto,Franklin County,5,2,1,4,1,42,Dr. Francis K. Achampong,Chancellor,0,1,-2,0,0,246000376,31,00332911,30,1,-2,,1,1,0,12,-2,-2,https://montalto.psu.edu/,1,1,1,1,1,The Pennsylvania State University,1,2,0,1, ,https://montalto.psu.edu/tuition-and-aid, ,16540,1,548,,58,-77.541797,39.842212,42055,4213,23,-1,-1,-1,-1,-1,-2,https://tuition.psu.edu/CostEstimate.aspx,1,https://montalto.psu.edu/veterans,https://www.ncaa.org/,23,-1,-1,-1,-1,23,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,https://montalto.psu.edu/asc/service/student-disability-resources,NPM2J7MSCF61
2022,214801,Pennsylvania State University-Penn State Abington,1600 Woodland Road,PA,19001-3918,2158817300,Abington,Montgomery County,6,2,1,4,1,42,Dr. Margo DelliCarpini,Chancellor,0,1,-2,0,0,246000376,21,00332913,30,1,-2,,1,1,1,12,-2,-2,https://www.abington.psu.edu/,1,1,1,1,1,The Pennsylvania State University,1,2,0,2, ,https://www.abington.psu.edu/tuition-financial-aid, ,37980,1,428,,58,-75.110724,40.117101,42091,4204,21,-1,-1,-1,-1,-1,-2,https://tuition.psu.edu/CostEstimate.aspx,0,https://www.abington.psu.edu/registrar/veterans,https://www.ncaa.org/,22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,https://www.abington.psu.edu/disability-services,NPM2J7MSCF61
2022,214810,Pennsylvania State University-Penn State Schuylkill,200 University Drive,PA,17972-2202,5703856000,Schuylkill Haven,Schuylkill County,5,2,1,4,1,42,Dr. Patrick M. Jones,Chancellor,0,1,-2,0,0,246000376,32,00332914,30,1,-2,,1,1,0,12,-2,-2,https://schuylkill.psu.edu/,1,1,1,1,1,The Pennsylvania State University,1,2,0,1, ,https://schuylkill.psu.edu/tuition-financial-aid, ,39060,2,-2,,58,-76.166374,40.640512,42107,4209,22,-1,-1,-1,-1,-1,-2,https://tuition.psu.edu/CostEstimate.aspx,0,https://schuylkill.psu.edu/tuition-financial-aid/military-veteran-services, ,22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,https://schuylkill.psu.edu/campus-life/student-services/disability-services,NPM2J7MSCF61
2022,214829,Pennsylvania State University-Penn State York,1031 Edgecomb Avenue,PA,17403-3326,7177714000,York,York County,7,2,1,4,1,42,Dr. David J. Christiansen,Chancellor,0,1,-2,0,0,246000376,22,00332918,20,1,-2,,1,1,1,12,-2,-2,https://www.york.psu.edu/,1,1,1,1,1,The Pennsylvania State University,1,2,0,1, ,https://www.york.psu.edu/tuition-and-financial-aid, ,49620,1,276,,122,-76.703486,39.95283,42133,4210,22,-1,-1,-1,-1,-1,-2,https://tuition.psu.edu/CostEstimate.aspx,0,https://www.york.psu.edu/student-life/services/veterans,https://www.ncaa.org/,22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,https://www.york.psu.edu/academics/support/disability,NPM2J7MSCF61
2022,214883,Peirce College,"1608 Walnut St., Suite 1900",PA,19103-5443,8884673472,Philadelphia,Philadelphia County,7,2,2,4,2,42,Mary Ellen Caro,President and CEO,0,1,0,0,0,231627436,11,00330900,20,1,-2,,1,1,1,1,-2,-2,https://www.peirce.edu/,1,1,1,1,0,-2,1,2,0,1, ,https://www.peirce.edu/tuition-financial-aid,https://forms.peirce.edu/4725674,37980,1,428,,139,-75.166332,39.945483,42101,4203,22,-1,-1,-1,-1,-1,40,https://npc.collegeboard.org/app/peirce,1,https://www.peirce.edu/admissions/military-students, ,22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,22,19,10,5,3,6,-1,www.peirce.edu/about-peirce/additional-resources/consumer-information#unique-ID-13,UEK6RNK9P1X7
2022,214892,Penn Commercial Business/Technical School,242 Oak Spring Road,PA,15301-6822,7242225330,Washington,Washington County,3,2,3,2,6,42,Robert S. Bazant,Owner/President,0,1,-2,0,0,251327056,21,00490200,40,1,-2,,1,1,0,1,-2,-2,www.penncommercial.edu/,1,1,1,1,0,-2,1,4,0,1,Penn Commercial   Penn Commercial Business/Technical School, , ,38300,1,430,,86,-80.238844,40.182387,42125,4214,10,-1,-1,-1,-1,-1,40,www.penncommercial.edu/index.php?id=43,0, , ,7,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,9,3,0,4,1,1,-1,www.penncommercial.edu/, 
2022,214944,Pennco Tech-Bristol,3815 Otter St,PA,19007,2157850111,Bristol,Bucks County,3,2,3,2,6,42,Fred Parcells,Director,0,1,-2,0,0,231891908,21,00944900,40,1,-2,,1,1,0,1,-2,-2,https://www.penncotech.edu/,1,1,1,1,1,Pennco Institutes Inc.,2,4,0,1, , , ,37980,1,428,,181,-74.870959,40.097992,42017,4201,10,-1,-1,-1,-1,-1,40,https://www.penncotech.edu/npc/Bristol/npcalc.htm,0, , ,11,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,11,4,0,3,1,1,-1,https://www.penncotech.edu/,WKCZPNUF3RJ3
2022,214971,Pennsylvania Academy of the Fine Arts,128 N. Broad Street,PA,19102-1510,2159727600,Philadelphia,Philadelphia County,7,2,2,4,2,42,Clint Jukkala,Executive Dean of School of Fine Arts,0,1,0,0,0,231352256,11,02107300,20,1,-2,,1,1,1,1,-2,-2,https://www.pafa.org/,1,1,1,1,0,-2,1,2,0,1,PAFA,https://www.pafa.org/school/admissions/financing-your-education,https://www.pafa.org/admissions/undergraduate/apply,37980,1,428,,168,-75.163456,39.955692,42101,4203,30,-1,-1,-1,-1,-1,56,https://www.pafa.org/school/admissions/financing-your-education/net-price-calculator,0, , ,30,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,30,8,3,11,5,6,-1,https://sites.google.com/pobox.pafa.edu/healthwellnesspafa/academic-accommodations,RWXKJL2J4KL7
2022,215008,Pennsylvania Gunsmith School,812 Ohio River Blvd,PA,15202-2637,4127661812,Pittsburgh,Allegheny County,4,2,3,2,6,42,G. R. Thacker,President,0,1,-2,0,0,251680908,21,02330600,0,1,-2,,1,1,0,1,-2,-2,https://pagunsmith.edu/,0,1,1,1,0,-2,2,6,0,1, , , ,38300,1,430,,214,-80.068863,40.496672,42003,4217,-2,-1,-1,-1,-1,-1,-2,https://pagunsmith.edu/netpricecalculator/npcalc.htm,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,https://pagunsmith.edu/wp-content/uploads/2021/10/Disability-Services.pdf,XFWRSWRMZJM6
2022,215044,Cortiva Institute,211 South Gulph Road Suite 100,PA,19406,9549622624,King of Prussia,Montgomery County,2,2,3,1,9,42,Neal R. Heller,CEO/President,0,1,-2,0,0,834447169,21,03766300,0,1,-2,,1,1,0,1,-2,-2,www.cortiva.edu/,0,1,1,1,1,Steiner Education Group,2,6,0,1, ,www.cortiva.edu/,www.cortiva.edu/apply-now/,37980,1,428,,53,-75.378356,40.08063,42091,4204,-2,-1,-1,-1,-1,-1,-2,www.cortiva.edu/consumer-information/#1508519590549-134539ca-76c4,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.cortiva.edu/consumer-information/#1568921500598-12dd6571-dd46,UP88NW3G6LM8
2022,215053,Pennsylvania College of Art and Design,204 N Prince St,PA,17608-0059,8006890379,Lancaster,Lancaster County,5,2,2,4,2,42,Michael Molla,President,0,1,0,0,0,232215278,13,02269900,30,1,-2,,1,1,0,1,-2,-2,pcad.edu/,1,1,1,1,0,-2,1,2,0,1, ,pcad.edu/admissions/financial-aid/,connect.pcad.edu/apply/,29540,1,-2,,168,-76.308769,40.041152,42071,4211,30,-1,-1,-1,-1,-1,40,https://connect.pcad.edu/register/npc,0,pcad.edu/admissions/financial-aid/, ,30,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,30,15,0,14,2,7,-1,pcad.edu/disability-accommodations/, 
2022,215062,University of Pennsylvania,34th & Spruce Street,PA,19104-6303,2158985000,Philadelphia,Philadelphia County,9,2,2,4,2,42,M. Elizabeth Magill,President,0,1,1,1,0,231352685,11,00337800,11,1,-2,,1,1,1,1,-2,-2,www.upenn.edu/,1,1,1,1,0,-2,1,2,0,5,"Penn, U of PA, U-Penn, U of P, Pennsylvania, UPenn, Pennsylvania University, University of Pennsylvania, Wharton, Wharton School of Business",www.srfs.upenn.edu/,www.admissions.upenn.edu/apply/,37980,1,428,,93,-75.19391,39.950929,42101,4203,15,-1,-1,-1,-1,-1,15,https://npc.collegeboard.org/student/app/upenn,1,srfs.upenn.edu/financial-aid/veterans,https://catalog.upenn.edu/pennbook/required-disclosures/,15,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,15,14,14,14,6,17,-1,www.vpul.upenn.edu/lrc/sds/,GM1XX56LEP58
2022,215105,The University of the Arts,320 South Broad St,PA,19102-4901,8006162787,Philadelphia,Philadelphia County,9,2,2,4,2,42,David Yager,President and CEO,0,1,0,0,0,231639911,11,00335000,12,1,-2,,1,1,1,1,-2,-2,https://www.uarts.edu/,1,1,1,1,0,-2,1,2,0,2,UArts,https://www.uarts.edu/admissions/tuition-financial-aid-ug,https://www.uarts.edu/apply-now,37980,1,428,,168,-75.165888,39.946017,42101,4203,30,-1,-1,-1,-1,-1,56,https://www.uarts.edu/admissions/freshman-net-price-calculator,1,https://www.uarts.edu/admissions/billing-payment, ,30,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,30,11,6,12,3,10,-1,https://www.uarts.edu/life-at-uarts/office-educational-accessibility,HNUUWKKDLDA5
2022,215114,Cairn University-Langhorne,200 Manor Ave,PA,19047-2990,2157525800,Langhorne,Bucks County,7,2,2,4,2,42,Dr. Todd J. Williams,President,0,1,0,0,0,230973290,21,00335100,20,1,-2,,1,1,1,1,-2,-2,www.cairn.edu/,1,1,1,1,0,-2,1,2,0,2,Cairn,www.cairn.edu/financialaid/,www.cairn.edu/apply/,37980,1,428,,120,-74.909509,40.165809,42017,4201,20,-1,-1,-1,-1,-1,51,cairn.edu/admissions/undergrad/aid/#calculator,1, , ,20,-1,-1,-1,-1,20,-1,-1,-1,-1,-1,19,16,6,11,4,8,-1,cairn.edu/arc,W9BFS9SMHPF6
2022,215123,Philadelphia College of Osteopathic Medicine,4170 City Ave,PA,19131,2158716770,Philadelphia,Philadelphia County,9,2,2,4,2,42,"Jay S. Felstein, D.O.",President and Chief Executive Officer,0,1,0,1,0,231355135,11,00335200,13,1,-2,,1,0,1,1,-2,-2,www.pcom.edu/,1,1,1,1,0,-2,1,1,0,2, ,www.pcom.edu/about/departments/financial-aid/,www.pcom.edu/admissions/apply/,37980,1,428,,152,-75.216092,40.004885,42101,4203,25,-1,-1,-1,-1,-1,52,www.pcom.edu/about/departments/financial-aid/costs-of-attendance/,0,www.pcom.edu/, ,25,-1,-1,-1,-1,25,-1,-1,-1,-1,-1,25,0,8,0,7,18,-1,www.pcom.edu/student-life/student-affairs/new-student-faq.html,DVSBNKN6LGL6
2022,215132,University of the Sciences,600 South 43rd Street,PA,19104-4495, ,Philadelphia,Philadelphia County,9,2,2,4,2,42, , ,0,1,-2,-2,0,-1,11,00335300,11,0,-2,,5,1,1,3,215770,2022, ,1,1,3,9,-2,-2,-2,-2,0,-2, , , ,37980,1,428,,-2,-75.207001,39.946412,42101,4203,26,-1,-1,-1,-1,-1,53, ,-2, , ,26,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,17,13,17,12,5,10,-1, , 
2022,215239,Community College of Philadelphia,1700 Spring Garden St,PA,19130-3991,2157518000,Philadelphia,Philadelphia County,3,2,1,2,4,42,Donald Generals,President,0,1,-2,0,0,236391672,11,00324900,40,1,-2,,1,1,0,1,-2,-2,www.ccp.edu/,1,1,1,1,0,-2,1,4,0,4, ,www.ccp.edu/paying-college/financial-aid,https://ccp.elluciancrmrecruit.com/Apply/Account/Login,37980,1,428,,59,-75.165604,39.962458,42101,4203,6,-1,-1,-1,-1,-1,40,ccp.edu/paying-college/financial-aid/net-price-calculator,1,www.ccp.edu/student-support/veterans-resource-center, ,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,0,1,1,4,-1,www.ccp.edu/student-support/center-disability, 
2022,215266,University of Pittsburgh-Bradford,300 Campus Drive,PA,16701,8143627500,Bradford,McKean County,5,2,1,4,1,42,Richard Esch,"President, Bradford & Titusville Campuses",0,1,0,0,0,250965591,33,00337903,30,1,-2,,1,1,0,1,-2,-2,https://www.upb.pitt.edu/,1,1,1,1,1,University of Pittsburgh,1,2,0,2,Pitt-Bradford,https://www.upb.pitt.edu/admissions-aid/financial-aid,https://pitt.mycollegeapplication.org/Login.aspx,14620,2,-2,,135,-78.673701,41.943415,42083,4215,22,-1,-1,-1,-1,-1,31,https://pitt.studentaidcalculator.com/survey.aspx,1,https://www.veterans.pitt.edu/disclosures-0, ,22,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,22,12,0,10,2,11,-1,https://www.upb.pitt.edu/drs/,MKAGLD59JRL1
2022,215275,University of Pittsburgh-Greensburg,150 Finoli Drive,PA,15601-5860,7248377040,Greensburg,Westmoreland County,5,2,1,4,1,42,Robert G. Gregerson,President,0,1,0,0,0,250965591,21,00337904,30,1,-2,,1,1,0,1,-2,-2,www.greensburg.pitt.edu/,1,1,1,1,1,University of Pittsburgh,1,2,0,2, ,www.greensburg.pitt.edu/admissions/financial-aid,https://www.greensburg.pitt.edu/admissions/apply,38300,1,430,,127,-79.532676,40.276447,42129,4214,21,-1,-1,-1,-1,-1,31,pitt.studentaidcalculator.com/survey.aspx,0,www.veterans.pitt.edu/disclosures-0, ,21,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,21,9,0,13,2,10,-1,www.greensburg.pitt.edu/student-resources/disability-resources,MKAGLD59JRL1
2022,215284,University of Pittsburgh-Johnstown,450 Schoolhouse Road,PA,15904,8142697000,Johnstown,Cambria County,5,2,1,4,1,42,Jem M. Spectar,President,0,1,0,0,0,250965591,23,00337902,30,1,-2,,1,1,0,1,-2,-2,www.upj.pitt.edu/,1,1,1,1,1,University of Pittsburgh,1,2,0,2, ,www.johnstown.pitt.edu/financialaid,https://pitt.mycollegeapplication.org/Login.aspx,27780,1,306,,134,-78.834163,40.265957,42021,4215,22,-1,-1,-1,-1,-1,32,pitt.studentaidcalculator.com/survey.aspx,1,www.veterans.pitt.edu/disclosures-0, ,21,-1,-1,-1,-1,22,-1,-1,-1,-1,-1,22,12,0,12,2,11,-1,www.johnstown.pitt.edu/health-and-counseling-services/disability-services,MKAGLD59JRL1
2022,215293,University of Pittsburgh-Pittsburgh Campus,4200 Fifth Avenue,PA,15260,4126244141,Pittsburgh,Allegheny County,9,2,1,4,1,42,Patrick Gallagher,Chancellor and Chief Executive Officer,0,1,0,1,0,250965591,11,00337900,11,1,-2,,1,1,1,1,-2,-2,www.pitt.edu/,1,1,1,1,1,University of Pittsburgh,1,2,0,5, ,financialaid.pitt.edu/,pitt.mycollegeapplication.org/Login.aspx,38300,1,430,,91,-79.953254,40.444388,42003,4218,15,-1,-1,-1,-1,-1,15,pitt.studentaidcalculator.com/survey.aspx,1,www.veterans.pitt.edu/disclosures-0,https://www.registrar.pitt.edu/assets/pdf/studentathletegraduationrate.pdf,15,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,15,14,14,14,5,16,-1,www.studentaffairs.pitt.edu/drs,MKAGLD59JRL1
2022,215309,University of Pittsburgh-Titusville,504 East Main Street,PA,16354,8888780462,Titusville,Crawford County,3,2,1,2,4,42,Richard Esch,"President, Bradford & Titusville Campuses",0,1,-2,0,0,250965591,32,00337901,40,1,-2,,1,1,0,1,-2,-2,www.titusville.pitt.edu/home,1,1,1,1,1,University of Pittsburgh,1,4,0,1, ,www.titusville.pitt.edu/financial-aid,https://pitt.mycollegeapplication.org/Login.aspx,32740,2,240,,78,-79.664156,41.628697,42039,4216,11,-1,-1,-1,-1,-1,40,pitt.studentaidcalculator.com/survey.aspx,1,www.veterans.pitt.edu/disclosures-0, ,1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,7,3,0,3,1,1,-1,www.titusville.pitt.edu/student-rights-and-responsibilities,MKAGLD59JRL1
2022,215336,Beaver Falls Beauty Academy,720 13th St,PA,15010-4208,7248437700,Beaver Falls,Beaver County,2,2,3,1,9,42,Gerald G Camp,Owner,0,1,-2,0,0,251348949,21,01191900,0,1,-2,,1,1,0,1,-2,-2,bfbeauty.com/,0,1,1,1,0,-2,2,6,0,1, , , ,38300,1,430,,40,-80.320347,40.754161,42007,4217,-2,-1,-1,-1,-1,-1,-2,www.bfbeauty.com/net-price-calculator,0,bfbeauty.com/, ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,bfbeauty.com/,pp7hmvfk4dl9
2022,215381,Pittsburgh Institute of Aeronautics,5 Allegheny County Airport,PA,15122,4123462100,West Mifflin,Allegheny County,4,2,2,2,5,42,Suzanne Markle,President/CEO,0,1,-2,0,0,250912618,21,00531000,40,1,-2,,1,1,0,1,-2,-2,www.pia.edu/,1,1,1,1,0,-2,1,4,0,1, ,www.pia.edu/financial-aid,www.pia.edu/apply-now,38300,1,430,,180,-79.926575,40.350804,42003,4218,9,-1,-1,-1,-1,-1,40,www.pia.edu/net-price-calculators/,1,www.pia.edu/veterans/, ,11,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,11,4,0,4,1,2,-1,www.pia.edu/catalogs-disclosures,HXX4KNBXNED5
2022,215390,Pittsburgh Institute of Mortuary Science Inc,5808 Baum Blvd,PA,15206-3706,4123628500106,Pittsburgh,Allegheny County,3,2,2,2,5,42,Dr. Barry T. Lease,Program Director/Chief Operating Officer,0,1,-2,0,0,251186257,11,01081400,40,1,-2,,1,1,0,1,-2,-2,www.pims.edu/,1,1,1,1,0,-2,2,4,0,1,PIMS,www.pims.edu/,https://pims.edu/register/,38300,1,430,,182,-79.930487,40.459175,42003,4218,9,-1,-1,-1,-1,-1,40,https://pims.edu/NetPrice/,0,https://pims.edu/va-benefits/, ,12,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,12,4,0,1,1,1,-1,www.pims.edu/,D44KX37DNUS9
2022,215415,Pittsburgh Technical College,1111 McKee Road,PA,15071,4128095100,Oakdale,Allegheny County,5,2,2,4,2,42,Alicia B. Harvey-Smith,President/CEO,0,1,0,0,0,810903939,41,00743700,30,1,-2,,1,1,0,1,-2,-2,www.ptcollege.edu/,1,1,1,1,0,-2,1,3,0,2, ,https://ptcollege.edu/financial-aid/financial-aid-help/,https://www.myptcapp.com/student-contact,38300,1,430,,190,-80.189404,40.424679,42003,4217,10,-1,-1,-1,-1,-1,40,https://ptcollege.edu/financial-aid/net-price-calculator/,1,ptcollege.edu/admission/veteran-and-military-families/, ,4,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,14,5,0,11,2,10,-1,ptcollege.edu/accessibility-at-pittsburgh-technical-college,CPSYWURUJAJ6
2022,215424,Pittsburgh Theological Seminary,616 N Highland Ave,PA,15206-2596,4123625610,Pittsburgh,Allegheny County,9,2,2,4,2,42,Asa J. Lee,President,0,1,0,0,0,250965473,11,00335600,12,1,-2,,1,0,1,1,-2,-2,https://www.pts.edu/,1,1,1,1,0,-2,1,1,0,1, ,https://www.pts.edu/Financial_Aid,www.pts.edu/How_to_Apply,38300,1,430,,148,-79.921397,40.467347,42003,4218,24,-1,-1,-1,-1,-1,51,https://www.pts.edu/Cost-Calculator,0, , ,24,-1,-1,-1,-1,24,-1,-1,-1,-1,-1,24,0,13,0,7,18,-1,https://www.pts.edu/UserFiles/File/PDFs/Admissions/Student Handbook Revised 2022-23(1).pdf,X2QRAGAMRSB5
2022,215442,Point Park University,201 Wood St,PA,15222-1984,4123914100,Pittsburgh,Allegheny County,9,2,2,4,2,42,Dr. Donald Green,President,0,1,0,0,0,251094922,11,00335700,11,1,-2,,1,1,1,1,-2,-2,www.pointpark.edu/,1,1,1,1,0,-2,1,2,0,2, ,www.pointpark.edu/admissions/financialaid,https://www.pointpark.edu/apply,38300,1,430,,101,-80.002061,40.438768,42003,4218,18,-1,-1,-1,-1,-1,22,www.pointpark.edu/admissions/tuitioncosts/netpricecalc,1, ,www.pointpark.edu/About/AdminDepts/InstitutionalResearch/HEOACompliance,18,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,17,16,18,11,4,10,-1,www.pointpark.edu/academics/academicresources/centerforstudentsuccess/accessibilityservices/index,ZMPHH84J4NN4
2022,215479,Joseph F McCloskey School of Nursing,450 Washington St,PA,17901,5706215035,Pottsville,Schuylkill County,4,2,2,2,5,42,"Robert D. Barraco, MD",Chief Academic Officer,0,1,-2,0,0,231352202,32,01171500,0,1,-2,,1,1,0,1,-2,-2,www.schuylkillhealthschoolofnursing.com/,0,1,1,1,0,-2,1,6,0,1,Joseph F McCloskey School of Nursing,www.schuylkillhealthschoolofnursing.com/, ,39060,2,-2,,10,-76.189164,40.683923,42107,4209,-2,-1,-1,-1,-1,-1,-2,www.schuylkillhealthschoolofnursing.com/,0,www.schuylkillhealthschoolofnursing.com/, ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.schuylkillhealthschoolofnursing.com/,711953900000
2022,215530,The Salon Professional Academy-Altoona,415 D Orchard Avenue,PA,16601-2419,8149444494,Altoona,Blair County,2,2,3,1,9,42,Kayla Shook,Financial Aid Administrator,0,1,-2,0,0,030386757,23,00895500,0,1,-2,,1,1,0,1,-2,-2,www.tspaaltoona.com/,0,1,1,1,0,-2,2,6,0,1, ,www.tspaaltoona.com/,www.tspaaltoona.com/,11020,1,107,,36,-78.404069,40.467868,42013,4213,-2,-1,-1,-1,-1,-1,-2,www.tspaaltoona.com/financial-aid/welcome/,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,www.tspaaltoona.com/,FEV1MWM6SC31
2022,215585,Reading Area Community College,10 S Second St,PA,19603,6103724721,Reading,Berks County,3,2,1,2,4,42,Susan Looney,President,0,1,-2,0,0,231745816,13,01038800,40,1,-2,,1,1,0,1,-2,-2,https://www.racc.edu/,1,1,1,1,0,-2,1,4,0,2,RACC,https://www.racc.edu/admissions/financial-aid,https://www.racc.edu/admissions/degree-seeking,39740,1,428,,72,-75.935086,40.334861,42011,4206,2,-1,-1,-1,-1,-1,40,https://www.racc.edu/sites/default/files/imported/HEA/NetPriceCalc/npcalc.htm,1,https://www.racc.edu/FinancialAid/veteran.aspx, ,2,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,5,2,0,1,1,2,-1,https://www.racc.edu/StudentLife/Services/DisabilityServices/default.aspx,P2K8J7DD4JV9
2022,215594,Reading Hospital School of Health Sciences,1025 Old Wyomissing Road,PA,19611,4846280100,Reading,Berks County,4,2,2,2,5,42,Dr. Charles F. Barbera,CEO/President,0,1,-2,0,0,231352204,13,00656500,0,1,-2,,1,1,0,1,-2,-2,https://reading.towerhealth.org/academics/health-sciences/,0,1,1,1,1,Reading Hospital and Medical Center,1,6,0,1,RHSHS,https://reading.towerhealth.org/academics/health-sciences/financial-information/, ,39740,1,428,,10,-75.950474,40.32606,42011,4206,-2,-1,-1,-1,-1,-1,-2,https://reading.towerhealth.org/academics/health-sciences/financial-information/net-price-calculator/,0, , ,-2,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,https://reading.towerhealth.org/app/files/public/f032cb0c-4916-4871-a68d-9ef2f8ec8c4d/322-student-with-disability-shs-11122009.pdf,DJANMH9X9NA7
